,County,County Code,Year,Year Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,State
3968,Smith County,48423.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,TX
3977,Tarrant County,48439.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,159.0,TX
3978,Tarrant County,48439.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,23.0,TX
3981,Taylor County,48441.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,TX
3989,Travis County,48453.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,140.0,TX
3990,Travis County,48453.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0,TX
3999,Van Zandt County,48467.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,TX
4006,Webb County,48479.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,TX
4011,Wichita County,48485.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,TX
4016,Williamson County,48491.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0,TX
4249,Benton County,53005.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,WA
4254,Clallam County,53009.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,WA
4257,Clark County,53011.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,52.0,WA
4258,Clark County,53011.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,WA
4262,Cowlitz County,53015.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,WA
4271,Grays Harbor County,53027.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,WA
4274,Island County,53029.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,WA
4278,King County,53033.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,201.0,WA
4279,King County,53033.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,50.0,WA
4280,King County,53033.0,2012.0,2012.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0,WA
4284,Kitsap County,53035.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,WA
4292,Mason County,53045.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,WA
4299,Pierce County,53053.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,80.0,WA
4300,Pierce County,53053.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,29.0,WA
4305,Skagit County,53057.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,WA
4309,Snohomish County,53061.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,114.0,WA
4310,Snohomish County,53061.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,17.0,WA
4313,Spokane County,53063.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,74.0,WA
4314,Spokane County,53063.0,2012.0,2012.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,WA
4318,Thurston County,53067.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,WA
4324,Whatcom County,53073.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,WA
4328,Yakima County,53077.0,2012.0,2012.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,WA
567,Alachua County,12001.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,FL
571,Bay County,12005.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,FL
575,Brevard County,12009.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,82.0,FL
576,Brevard County,12009.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,24.0,FL
579,Broward County,12011.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,155.0,FL
580,Broward County,12011.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,34.0,FL
581,Broward County,12011.0,2013.0,2013.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0,FL
589,Citrus County,12017.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0,FL
592,Clay County,12019.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0,FL
595,Collier County,12021.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,FL
598,Columbia County,12023.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,FL
602,Duval County,12031.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,127.0,FL
603,Duval County,12031.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0,FL
606,Escambia County,12033.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,FL
619,Hernando County,12053.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,38.0,FL
622,Highlands County,12055.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,FL
625,Hillsborough County,12057.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,135.0,FL
626,Hillsborough County,12057.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,28.0,FL
630,Indian River County,12061.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,FL
636,Lake County,12069.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,FL
639,Lee County,12071.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,49.0,FL
640,Lee County,12071.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,FL
643,Leon County,12073.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,FL
649,Manatee County,12081.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,50.0,FL
650,Manatee County,12081.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0,FL
653,Marion County,12083.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0,FL
656,Martin County,12085.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,FL
659,Miami-Dade County,12086.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,90.0,FL
660,Miami-Dade County,12086.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0,FL
666,Nassau County,12089.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,FL
671,Orange County,12095.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,105.0,FL
672,Orange County,12095.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,17.0,FL
675,Osceola County,12097.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,FL
678,Palm Beach County,12099.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,190.0,FL
679,Palm Beach County,12099.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,43.0,FL
682,Pasco County,12101.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,82.0,FL
683,Pasco County,12101.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,17.0,FL
686,Pinellas County,12103.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,150.0,FL
687,Pinellas County,12103.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,26.0,FL
690,Polk County,12105.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,88.0,FL
695,St. Johns County,12109.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,FL
698,St. Lucie County,12111.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0,FL
701,Santa Rosa County,12113.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,FL
703,Sarasota County,12115.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,47.0,FL
704,Sarasota County,12115.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0,FL
707,Seminole County,12117.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0,FL
715,Volusia County,12127.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,79.0,FL
716,Volusia County,12127.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,21.0,FL
3754,Bastrop County,48021.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,TX
3758,Bell County,48027.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,TX
3761,Bexar County,48029.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,152.0,TX
3762,Bexar County,48029.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,23.0,TX
3768,Brazoria County,48039.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,TX
3795,Collin County,48085.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0,TX
3796,Collin County,48085.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0,TX
3797,Collin County,48085.0,2013.0,2013.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0,TX
3813,Dallas County,48113.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,208.0,TX
3814,Dallas County,48113.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,27.0,TX
3815,Dallas County,48113.0,2013.0,2013.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0,TX
3823,Denton County,48121.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,43.0,TX
3832,Ector County,48135.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,TX
3837,El Paso County,48141.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,62.0,TX
3847,Fort Bend County,48157.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,TX
3854,Galveston County,48167.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,37.0,TX
3863,Grayson County,48181.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,TX
3876,Harris County,48201.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,370.0,TX
3877,Harris County,48201.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,52.0,TX
3885,Hays County,48209.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,TX
3890,Hidalgo County,48215.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0,TX
3895,Hood County,48221.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,TX
3901,Hunt County,48231.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,TX
3909,Jefferson County,48245.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,TX
3914,Johnson County,48251.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,TX
3918,Kaufman County,48257.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,TX
3939,Lubbock County,48303.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,TX
3944,McLennan County,48309.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,TX
3956,Midland County,48329.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,TX
3963,Montgomery County,48339.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,41.0,TX
3973,Nueces County,48355.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,53.0,TX
3978,Orange County,48361.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,TX
3986,Potter County,48375.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,TX
4012,Smith County,48423.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,TX
4021,Tarrant County,48439.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,117.0,TX
4022,Tarrant County,48439.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,21.0,TX
4026,Taylor County,48441.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,TX
4034,Travis County,48453.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,134.0,TX
4035,Travis County,48453.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0,TX
4045,Victoria County,48469.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,TX
4051,Webb County,48479.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,TX
4056,Wichita County,48485.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,TX
4061,Williamson County,48491.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0,TX
4306,Benton County,53005.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,WA
4311,Clallam County,53009.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,WA
4314,Clark County,53011.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,46.0,WA
4315,Clark County,53011.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,WA
4319,Cowlitz County,53015.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,WA
4328,Grays Harbor County,53027.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,WA
4333,King County,53033.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,242.0,WA
4334,King County,53033.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,34.0,WA
4338,Kitsap County,53035.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,WA
4346,Mason County,53045.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,WA
4353,Pierce County,53053.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,97.0,WA
4354,Pierce County,53053.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,25.0,WA
4358,Skagit County,53057.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,WA
4362,Snohomish County,53061.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,112.0,WA
4363,Snohomish County,53061.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,WA
4366,Spokane County,53063.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,48.0,WA
4367,Spokane County,53063.0,2013.0,2013.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0,WA
4372,Thurston County,53067.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,WA
4378,Whatcom County,53073.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,WA
4382,Yakima County,53077.0,2013.0,2013.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,WA
567,Alachua County,12001.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,FL
571,Bay County,12005.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,FL
575,Brevard County,12009.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,96.0,FL
576,Brevard County,12009.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0,FL
579,Broward County,12011.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,180.0,FL
580,Broward County,12011.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,40.0,FL
585,Charlotte County,12015.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,FL
589,Citrus County,12017.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,24.0,FL
592,Clay County,12019.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,FL
595,Collier County,12021.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,41.0,FL
598,Columbia County,12023.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,FL
602,Duval County,12031.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,134.0,FL
603,Duval County,12031.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,FL
606,Escambia County,12033.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0,FL
619,Hernando County,12053.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,FL
622,Highlands County,12055.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,FL
625,Hillsborough County,12057.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,137.0,FL
626,Hillsborough County,12057.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,26.0,FL
630,Indian River County,12061.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,FL
636,Lake County,12069.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0,FL
637,Lake County,12069.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,FL
640,Lee County,12071.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,66.0,FL
641,Lee County,12071.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0,FL
644,Leon County,12073.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,FL
650,Manatee County,12081.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,80.0,FL
651,Manatee County,12081.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,FL
654,Marion County,12083.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,47.0,FL
655,Marion County,12083.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,FL
658,Martin County,12085.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,FL
661,Miami-Dade County,12086.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,104.0,FL
662,Miami-Dade County,12086.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,35.0,FL
667,Monroe County,12087.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,FL
672,Okaloosa County,12091.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,FL
676,Orange County,12095.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,149.0,FL
677,Orange County,12095.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,28.0,FL
680,Osceola County,12097.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0,FL
683,Palm Beach County,12099.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,184.0,FL
684,Palm Beach County,12099.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,52.0,FL
688,Pasco County,12101.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,95.0,FL
689,Pasco County,12101.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,FL
692,Pinellas County,12103.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,161.0,FL
693,Pinellas County,12103.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,29.0,FL
697,Polk County,12105.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,72.0,FL
698,Polk County,12105.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,21.0,FL
702,St. Johns County,12109.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,FL
705,St. Lucie County,12111.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,39.0,FL
708,Santa Rosa County,12113.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,FL
710,Sarasota County,12115.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,39.0,FL
711,Sarasota County,12115.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0,FL
714,Seminole County,12117.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,49.0,FL
722,Volusia County,12127.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,55.0,FL
723,Volusia County,12127.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0,FL
3809,Bell County,48027.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,TX
3812,Bexar County,48029.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,161.0,TX
3813,Bexar County,48029.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0,TX
3819,Brazoria County,48039.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,TX
3822,Brazos County,48041.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,TX
3846,Collin County,48085.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0,TX
3847,Collin County,48085.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0,TX
3848,Collin County,48085.0,2014.0,2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0,TX
3864,Dallas County,48113.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,290.0,TX
3865,Dallas County,48113.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,31.0,TX
3866,Dallas County,48113.0,2014.0,2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,16.0,TX
3874,Denton County,48121.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0,TX
3875,Denton County,48121.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,TX
3884,Ector County,48135.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,TX
3889,El Paso County,48141.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,62.0,TX
3890,El Paso County,48141.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,TX
3900,Fort Bend County,48157.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0,TX
3907,Galveston County,48167.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,43.0,TX
3915,Grayson County,48181.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,TX
3926,Hardin County,48199.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,TX
3928,Harris County,48201.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,345.0,TX
3929,Harris County,48201.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,52.0,TX
3940,Henderson County,48213.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,TX
3942,Hidalgo County,48215.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,TX
3959,Jefferson County,48245.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,TX
3964,Johnson County,48251.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,TX
3968,Kaufman County,48257.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,TX
3989,Lubbock County,48303.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,TX
3994,McLennan County,48309.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,TX
4005,Midland County,48329.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,TX
4012,Montgomery County,48339.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0,TX
4022,Nueces County,48355.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,56.0,TX
4027,Orange County,48361.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,TX
4031,Parker County,48367.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,TX
4036,Potter County,48375.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,TX
4054,San Patricio County,48409.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,TX
4062,Smith County,48423.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,TX
4071,Tarrant County,48439.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,170.0,TX
4072,Tarrant County,48439.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,TX
4073,Tarrant County,48439.0,2014.0,2014.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,11.0,TX
4077,Taylor County,48441.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,TX
4085,Travis County,48453.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,110.0,TX
4086,Travis County,48453.0,2014.0,2014.0,Drug poisonings (overdose) Suicide (X60-X64),D2,19.0,TX
4101,Webb County,48479.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,TX
4106,Wichita County,48485.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,TX
4111,Williamson County,48491.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,TX
4360,Benton County,53005.0,2014.0,2014.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,WA
