,County,County Code,Year,Year Code,Drug/Alcohol Induced Cause,Drug/Alcohol Induced Cause Code,Deaths,State
1625,Prince George's County,24033.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,MD
1626,Prince George's County,24033.0,2004.0,2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,39.0,MD
1636,Baltimore city,24510.0,2004.0,2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,223.0,MD
1640,Barnstable County,25001.0,2004.0,2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,21.0,MA
1644,Bristol County,25005.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,MA
1645,Bristol County,25005.0,2004.0,2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,74.0,MA
1649,Essex County,25009.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,MA
1650,Essex County,25009.0,2004.0,2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,67.0,MA
1654,Hampden County,25013.0,2004.0,2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,33.0,MA
1657,Hampshire County,25015.0,2004.0,2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0,MA
1659,Middlesex County,25017.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,MA
1660,Middlesex County,25017.0,2004.0,2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,91.0,MA
1664,Norfolk County,25021.0,2004.0,2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,47.0,MA
1667,Plymouth County,25023.0,2004.0,2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,28.0,MA
1670,Suffolk County,25025.0,2004.0,2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,94.0,MA
1673,Worcester County,25027.0,2004.0,2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,36.0,MA
1689,Calhoun County,26025.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,MI
1703,Genesee County,26049.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,MI
1704,Genesee County,26049.0,2004.0,2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,30.0,MI
1715,Ingham County,26065.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,MI
1722,Jackson County,26075.0,2004.0,2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,13.0,MI
1724,Kalamazoo County,26077.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,MI
1728,Kent County,26081.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0,MI
1739,Macomb County,26099.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,40.0,MI
1740,Macomb County,26099.0,2004.0,2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,55.0,MI
1754,Muskegon County,26121.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,MI
1758,Oakland County,26125.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,MI
1759,Oakland County,26125.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0,MI
1760,Oakland County,26125.0,2004.0,2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,53.0,MI
1774,Saginaw County,26145.0,2004.0,2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,10.0,MI
1789,Wayne County,26163.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,160.0,MI
1790,Wayne County,26163.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,22.0,MI
1791,Wayne County,26163.0,2004.0,2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,16.0,MI
1797,Anoka County,27003.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,MN
1825,Hennepin County,27053.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,51.0,MN
1826,Hennepin County,27053.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0,MN
1863,Ramsey County,27123.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,MN
1914,Hancock County,28045.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,MS
1916,Harrison County,28047.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,MS
1924,Jackson County,28059.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,MS
1934,Lauderdale County,28075.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,MS
1952,Pearl River County,28109.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,MS
1990,Boone County,29019.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,MO
2006,Clay County,29047.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,MO
2023,Greene County,29077.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0,MO
2034,Jackson County,29095.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,67.0,MO
2038,Jefferson County,29099.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,MO
2081,St. Charles County,29183.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,MO
2085,St. Francois County,29187.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,MO
2087,St. Louis County,29189.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,59.0,MO
2088,St. Louis County,29189.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0,MO
2109,St. Louis city,29510.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,42.0,MO
2191,Douglas County,31055.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,NE
2252,Clark County,32003.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,239.0,NV
2253,Clark County,32003.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,41.0,NV
2268,Washoe County,32031.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,35.0,NV
2269,Washoe County,32031.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,NV
2273,Carson City,32510.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,NV
2281,Hillsborough County,33011.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0,NH
2284,Merrimack County,33013.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,NH
2287,Rockingham County,33015.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,NH
2289,Strafford County,33017.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,NH
2292,Atlantic County,34001.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,40.0,NJ
2295,Bergen County,34003.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,32.0,NJ
2296,Bergen County,34003.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,NJ
2299,Burlington County,34005.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,NJ
2302,Camden County,34007.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,62.0,NJ
2307,Cumberland County,34011.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,NJ
2309,Essex County,34013.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,63.0,NJ
2313,Gloucester County,34015.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0,NJ
2316,Hudson County,34017.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,38.0,NJ
2321,Mercer County,34021.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,NJ
2324,Middlesex County,34023.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,30.0,NJ
2327,Monmouth County,34025.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,NJ
2331,Morris County,34027.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,NJ
2334,Ocean County,34029.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,28.0,NJ
2337,Passaic County,34031.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,NJ
2344,Sussex County,34037.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,NJ
2346,Union County,34039.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,NJ
2351,Bernalillo County,35001.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,115.0,NM
2352,Bernalillo County,35001.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,NM
2356,Chaves County,35005.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,NM
2362,Dona Ana County,35013.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,NM
2378,Rio Arriba County,35039.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,NM
2388,Santa Fe County,35049.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,NM
2396,Valencia County,35061.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,NM
2401,Bronx County,36005.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,127.0,NY
2427,Kings County,36047.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,206.0,NY
2428,Kings County,36047.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,NY
2439,Nassau County,36059.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,NY
2443,New York County,36061.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,129.0,NY
2444,New York County,36061.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,28.0,NY
2461,Queens County,36081.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,99.0,NY
2462,Queens County,36081.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,15.0,NY
2467,Richmond County,36085.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,45.0,NY
2479,Suffolk County,36103.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,NY
2504,Brunswick County,37019.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,NC
2507,Buncombe County,37021.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,31.0,NC
2510,Burke County,37023.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,NC
2512,Cabarrus County,37025.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,NC
2514,Caldwell County,37027.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,NC
2518,Carteret County,37031.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,NC
2521,Catawba County,37035.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,NC
2531,Craven County,37049.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,NC
2533,Cumberland County,37051.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,NC
2538,Davidson County,37057.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,NC
2542,Durham County,37063.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,NC
2546,Forsyth County,37067.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,NC
2550,Gaston County,37071.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,39.0,NC
2557,Guilford County,37081.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,33.0,NC
2563,Henderson County,37089.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,19.0,NC
2568,Iredell County,37097.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,NC
2571,Johnston County,37101.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,NC
2581,Mecklenburg County,37119.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,40.0,NC
2588,New Hanover County,37129.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,NC
2600,Pitt County,37147.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,NC
2608,Rowan County,37159.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,NC
2621,Wake County,37183.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,NC
2691,Butler County,39017.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,OH
2697,Clark County,39023.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,25.0,OH
2699,Clermont County,39025.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,26.0,OH
2701,Clinton County,39027.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,OH
2706,Cuyahoga County,39035.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,114.0,OH
2707,Cuyahoga County,39035.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,20.0,OH
2715,Fairfield County,39045.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,OH
2718,Franklin County,39049.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,71.0,OH
2719,Franklin County,39049.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,OH
2726,Greene County,39057.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,OH
2729,Hamilton County,39061.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,71.0,OH
2730,Hamilton County,39061.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,21.0,OH
2745,Lake County,39085.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,OH
2749,Licking County,39089.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,OH
2752,Lorain County,39093.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,OH
2755,Lucas County,39095.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,20.0,OH
2756,Lucas County,39095.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,OH
2760,Mahoning County,39099.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,OH
2769,Montgomery County,39113.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,126.0,OH
2770,Montgomery County,39113.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,11.0,OH
2782,Portage County,39133.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,OH
2789,Scioto County,39145.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,OH
2793,Stark County,39151.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,OH
2796,Summit County,39153.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,59.0,OH
2799,Trumbull County,39155.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,38.0,OH
2806,Warren County,39165.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,OH
2822,Canadian County,40017.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,OK
2828,Cleveland County,40027.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,OK
2835,Creek County,40037.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,15.0,OK
2843,Grady County,40051.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,OK
2869,Muskogee County,40101.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,OK
2874,Oklahoma County,40109.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,76.0,OK
2875,Oklahoma County,40109.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,OK
2895,Tulsa County,40143.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,89.0,OK
2896,Tulsa County,40143.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,OK
2907,Clackamas County,41005.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,OR
2924,Jackson County,41029.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,17.0,OR
2925,Jackson County,41029.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,OR
2934,Lane County,41039.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,23.0,OR
2935,Lane County,41039.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,OR
2943,Marion County,41047.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,11.0,OR
2944,Marion County,41047.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,12.0,OR
2948,Multnomah County,41051.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,69.0,OR
2949,Multnomah County,41051.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,17.0,OR
2950,Multnomah County,41051.0,2004.0,2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,21.0,OR
2963,Washington County,41067.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,OR
2969,Allegheny County,42003.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,173.0,PA
2970,Allegheny County,42003.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,22.0,PA
2974,Beaver County,42007.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,PA
2977,Berks County,42011.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,22.0,PA
2980,Blair County,42013.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,PA
2983,Bucks County,42017.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,55.0,PA
2984,Bucks County,42017.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,PA
2987,Butler County,42019.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,12.0,PA
2989,Cambria County,42021.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,PA
2993,Centre County,42027.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,PA
2995,Chester County,42029.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,29.0,PA
2999,Clearfield County,42033.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,14.0,PA
3004,Cumberland County,42041.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,PA
3006,Dauphin County,42043.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,18.0,PA
3008,Delaware County,42045.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,50.0,PA
3009,Delaware County,42045.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,13.0,PA
3010,Delaware County,42045.0,2004.0,2004.0,Drug poisonings (overdose) Undetermined (Y10-Y14),D4,12.0,PA
3014,Erie County,42049.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,36.0,PA
3016,Fayette County,42051.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,21.0,PA
3026,Lackawanna County,42069.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,PA
3028,Lancaster County,42071.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,34.0,PA
3031,Lawrence County,42073.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,PA
3034,Lehigh County,42077.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,27.0,PA
3035,Lehigh County,42077.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,10.0,PA
3038,Luzerne County,42079.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,49.0,PA
3044,Mercer County,42085.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,13.0,PA
3046,Mifflin County,42087.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,PA
3048,Monroe County,42089.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,10.0,PA
3050,Montgomery County,42091.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,63.0,PA
3051,Montgomery County,42091.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,14.0,PA
3055,Northampton County,42095.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,16.0,PA
3060,Philadelphia County,42101.0,2004.0,2004.0,Drug poisonings (overdose) Unintentional (X40-X44),D1,286.0,PA
3061,Philadelphia County,42101.0,2004.0,2004.0,Drug poisonings (overdose) Suicide (X60-X64),D2,16.0,PA
